time,symbol,text,raw_text,url,src_sentiment,raw_title,source_name,sentiment
2019-03-12 18:01:36-04:00,PYPL,paypal makes million investment mercadolibre latin american e commerce leader gets huge vote confidence payments giant two surprising connection,The Latin American e-commerce leader gets a huge vote of confidence from the payments giant -- and the two have a surprising connection.,https://www.fool.com/investing/2019/03/12/paypal-makes-a-750-million-investment-in-mercadoli.aspx?source=iedfolrf0000001,Positive,PayPal Makes a $750 Million Investment in MercadoLibre,The Motley Fool,0
2019-03-13 16:07:19-04:00,PYPL,buy paypal time highs desk takes questions halftime report traders answer viewer questions paypal,"The ""Halftime Report"" traders answer viewer questions on PayPal.",https://www.youtube.com/watch?v=ZoEnxVMX7hw&t=0s,Negative,Buy PayPal at all-time highs? The desk takes your questions,CNBC Television,0
2019-03-18 23:12:31-04:00,PYPL,instagram shopping app test means paypal instagram photo sharing app facebook testing shopping feature called checkout shopify stock fell news even though may end partner deal,"Instagram, the photo-sharing app of Facebook, is testing a shopping feature called Checkout. Shopify stock fell on the news even though it may end up as a partner on the deal.",http://feedproxy.google.com/~r/InternetTechnologyRss/~3/D_qB38QlNso/,Neutral,What Instagram Shopping App Test Means For PayPal,Investors Business Daily,0
2019-03-19 19:34:45-04:00,PYPL,paypal partnering instagram instagram testing shopping feature called checkout new source income parent facebook inc paypal chief operating officer bill ready bloomberg sarah frier discuss bloomberg technology,"Instagram is testing a shopping feature, called Checkout, as a new source of income for parent Facebook Inc. PayPal Chief Operating Officer Bill Ready and Bloomberg's Sarah Frier discuss on ""Bloomberg Technology.""",https://www.youtube.com/watch?v=WlT8BPi4pRY,Positive,Why PayPal Is Partnering With Instagram,Bloomberg Technology,0
2019-03-20 14:51:20-04:00,PYPL,final trades devon energy paypal qualcomm bank america soxx halftime report traders give top stocks watch second half,"The ""Halftime Report"" traders give their top stocks to watch for the second half.",https://www.youtube.com/watch?v=x9ij5cQiNbc,Positive,"Final trades: Devon Energy, PayPal, Qualcomm, Bank of America & SOXX",CNBC Television,0
2019-03-21 11:40:00-04:00,PYPL,paypal ceo dan schulman exactly company closed pay gap great scheme things paypal ceo dan schulman says million expense company incredibly small,"""In the great scheme of things,"" PayPal CEO Dan Schulman says of the $3 million expense to the company, ""it's incredibly small.""",https://www.cnbc.com/2019/03/21/paypal-ceo-dan-schulman-on-exactly-how-the-company-closed-its-pay-gap.html,Positive,PayPal CEO Dan Schulman on exactly how the company closed its pay gap,CNBC,0
2019-03-22 12:32:22-04:00,PYPL,closing gap paypal solving pay parity cnbc julia boorstin explores paypal chose tackle gender pay gap paypal ceo daniel schulman explains important,"CNBC's Julia Boorstin explores how PayPal chose to tackle its gender pay gap, and PayPal CEO Daniel Schulman explains why it's so important.",https://www.youtube.com/watch?v=jS-uerIvOTM,Positive,Closing the Gap: How PayPal is solving its pay parity,CNBC Television,0
2019-03-23 08:15:00-04:00,PYPL,top fintech stocks buy march paypal holdings founded nearly years ago hard remember time paypal buttons ubiquitous online shopping carts e commerce platforms,"Founded nearly 20 years ago, it's hard to remember a time when PayPal buttons weren't ubiquitous in online shopping carts and e-commerce platforms.",https://www.fool.com/investing/2019/03/23/3-top-fintech-stocks-to-buy-in-march.aspx?source=iedfolrf0000001,Positive,3 Top Fintech Stocks to Buy in March: PayPal Holdings,The Motley Fool,0
2019-03-31 13:27:05-04:00,PYPL,paypal welcome addition portfolio paypal performed strongly since spin believe upside captured,"PayPal has performed strongly since its 2015 spin-off, and I believe there is further upside to be captured.",https://seekingalpha.com/article/4251987-paypal-welcome-addition-portfolio?source=feed_tag_long_ideas,Positive,PayPal: A Welcome Addition To My Portfolio,Seeking Alpha,0
2019-04-02 11:15:23-04:00,PYPL,better buy paypal vs discover two companies major components hot payments industry value growth investors probably prefer different ones,"These two companies are both major components of the hot payments industry, and value and growth investors will probably prefer different ones.",https://www.fool.com/investing/2019/04/02/better-buy-paypal-vs-discover.aspx?source=iedfolrf0000001,Neutral,Better Buy: PayPal vs Discover,The Motley Fool,0
2019-04-04 12:36:34-04:00,PYPL,watch cnbc exclusive interview paypal founder max levchin affirm ceo paypal founder max levchin joins squawk alley exclusive interview discuss wave ipos apple new credit card tesla,"Affirm CEO and PayPal founder Max Levchin joins ""Squawk Alley"" for an exclusive interview to discuss the wave of IPOs in 2019,Apple´s new credit card and Tesla.",https://www.youtube.com/watch?v=E4yvOm8c5bs,Positive,Watch CNBC's exclusive interview with PayPal founder Max Levchin,CNBC Television,0
2019-04-05 17:21:00-04:00,PYPL,top fintech stocks buy financial technology fintech disrupting number legacy financial services making cheaper convenient secure ever stocks represent best ways profit unstoppable trend,"Financial technology, or fintech, is disrupting a number of legacy financial services, making them cheaper, more convenient, and more secure than ever before. These stocks represent the best ways to profit from this unstoppable trend.",https://www.fool.com/investing/2019/04/05/top-10-fintech-stocks-to-buy-now.aspx?source=iedfolrf0000001,Positive,Top 10 Fintech Stocks to Buy Now,The Motley Fool,0
2019-04-09 04:59:57-04:00,PYPL,credit com venmo works know use aware fees might encounter possible risks using popular money transfer app,Be aware of the fees you might encounter and the possible risks of using the popular money-transfer app.,http://feeds.marketwatch.com/~r/marketwatch/internet/~3/82HFac0mdvU/story.asp,Positive,Credit.com: How Venmo works and what to know before you use it,Market Watch,0
2019-04-12 08:01:00-04:00,PYPL,earnings hot stocks watch april watch two tech companies coffee giant report latest quarterly results month,Here's what to watch when these two tech companies and a coffee giant report their latest quarterly results this month.,https://www.fool.com/investing/2019/04/12/earnings-3-hot-stocks-to-watch-in-april.aspx?source=iedfolrf0000001,Positive,Earnings: 3 Hot Stocks to Watch in April,The Motley Fool,0
2019-04-13 12:47:00-04:00,PYPL,venmo paypal secret weapon venmo growing fast ever also getting closer turning profit,"Venmo is growing as fast as ever, but now it's also getting closer to turning a profit.",https://www.fool.com/investing/2019/04/13/venmo-paypals-secret-weapon.aspx?source=iedfolrf0000001,Positive,Venmo: PayPal's Secret Weapon,The Motley Fool,0
2019-04-16 07:32:00-04:00,PYPL,square coming paypal war cash grows digital participants beginning skirmish,"As the war on cash grows, digital participants are beginning to skirmish with each other.",https://www.fool.com/investing/2019/04/16/is-square-coming-for-paypal.aspx?source=iedfolrf0000001,Positive,Is Square Coming for PayPal?,The Motley Fool,0
2019-04-16 21:12:00-04:00,PYPL,paypal holdings buy stock hitting new highs mobile payments provider continues put impressive numbers,The stock is hitting new highs as the mobile payments provider continues to put up impressive numbers.,https://www.fool.com/investing/2019/04/16/is-paypal-holdings-a-buy.aspx?source=iedfolrf0000001,Positive,Is PayPal Holdings a Buy?,The Motley Fool,0
2019-04-17 10:32:23-04:00,PYPL,paypal pypl earnings expected grow know ahead next week release paypal pypl possess right combination two key ingredients likely earnings beat upcoming report get prepared key expectations,Paypal (PYPL) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,http://www.zacks.com/stock/news/382923/paypal-pypl-earnings-expected-to-grow-what-to-know-ahead-of-next-weeks-release,Positive,Paypal (PYPL) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,Zacks Investment Research,0
2019-04-17 13:36:00-04:00,PYPL,ubs downgrades paypal sees limited upside venmo ubs downgraded paypal neutral buy wednesday saying company popular peer peer payment app venmo little add,"UBS downgraded PayPal to neutral from buy on Wednesday, saying the company's popular peer-to-peer payment app Venmo has little to add.",https://www.cnbc.com/2019/04/17/ubs-downgrades-paypal-sees-limited-upside-from-venmo.html,Negative,"UBS downgrades PayPal, sees limited upside from Venmo",CNBC,0
2019-04-19 07:45:55-04:00,PYPL,wall street journal venmo latest profit pursuit old school credit cards executives digital payments company meeting banks since late last year discuss issuing venmo branded credit card people familiar matter said,"Executives at the digital payments company have been meeting with banks since late last year to discuss issuing a Venmo-branded credit card, people familiar with the matter said.",http://feeds.marketwatch.com/~r/marketwatch/internet/~3/mC8f7B0QG3w/story.asp,Positive,The Wall Street Journal: Venmo’s latest profit pursuit? Old-school credit cards,Market Watch,0
2019-04-19 09:05:00-04:00,PYPL,expect paypal reports earnings lot good things happening digital payment processor,A lot of good things are happening at the digital payment processor.,https://www.fool.com/investing/2019/04/19/what-to-expect-when-paypal-reports-earnings.aspx?source=iedfolrf0000001,Positive,What to Expect When PayPal Reports Earnings,The Motley Fool,0
2019-04-19 10:10:11-04:00,PYPL,paypal pypl beat estimates next earnings report paypal pypl impressive earnings surprise history currently possesses right combination two key ingredients likely beat next quarterly report,Paypal (PYPL) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,http://www.zacks.com/stock/news/389000/will-paypal-pypl-beat-estimates-again-in-its-next-earnings-report,Positive,Will Paypal (PYPL) Beat Estimates Again in Its Next Earnings Report?,Zacks Investment Research,0
2019-04-22 10:41:00-04:00,PYPL,offing paypal pypl earnings paypal pypl first quarter results likely driven robust venmo one touch braintree buyout expected contribute,"PayPal's (PYPL) first-quarter 2019 results are likely to be driven by robust Venmo and One Touch. Further, the Braintree buyout is expected to contribute.",http://www.zacks.com/stock/news/390064/whats-in-the-offing-for-paypals-pypl-earnings-in-q1,Positive,What's in the Offing for PayPal's (PYPL) Earnings in Q1?,Zacks Investment Research,0
2019-04-23 08:41:00-04:00,PYPL,surprise coming paypal pypl earnings season paypal pypl seeing favorable earnings estimate revision activity positive zacks earnings esp heading earnings season,PayPal (PYPL) is seeing favorable earnings estimate revision activity and has a positive Zacks Earnings ESP heading into earnings season.,http://www.zacks.com/stock/news/390801/is-a-surprise-coming-for-paypal-pypl-this-earnings-season,Positive,Is a Surprise Coming for PayPal (PYPL) This Earnings Season?,Zacks Investment Research,0
2019-04-23 09:47:40-04:00,PYPL,paypal earnings due analysts debate post ebay venmo growth outlook paypal holdings heads first quarter earnings report somewhat controversial stock ubs downgraded paypal stock barclays morgan stanley raised price targets,PayPal Holdings heads into its first quarter earnings report as a somewhat controversial stock. UBS downgraded PayPal stock while Barclays and Morgan Stanley raised their price targets.,http://feedproxy.google.com/~r/InternetTechnologyRss/~3/Et8Eve-R6fw/,Neutral,"PayPal Earnings Due As Analysts Debate Post-EBay, Venmo Growth Outlook",Investors Business Daily,0
2019-04-23 15:10:56-04:00,PYPL,paypal popular growth stock fantastic earnings chart investors rewarded,Have investors been rewarded?,https://www.youtube.com/watch?v=8rpl0S-xkls&t=123s,Positive,Paypal: Popular Growth Stock with Fantastic Earnings Chart,Zacks Investment Research,0
2019-04-23 18:16:33-04:00,PYPL,venmo makes money venmo revolutionized way pay back sending roommates rent check reimbursing friends dinner people venmo time,"Venmo has revolutionized the way pay each other back. From sending roommates the rent check to reimbursing friends for dinner, people ‘Venmo’ each other all the time.",https://www.youtube.com/watch?v=l-9VC_uJw4U,Positive,How Venmo Makes Money,CNBC,0
2019-04-24 10:00:00-04:00,PYPL,venmo path profitability paypal cashing billion payments processed per year venmo changed way people reimburse rent dinner checks bar tabs venmo someone become verb,"Venmo has changed the way people reimburse each other. From rent to dinner checks and bar tabs, to ""venmo"" someone has now become a verb.",https://www.cnbc.com/2019/04/24/who-created-venmo-and-its-path-to-profitability-for-paypal.html,Positive,Venmo's path to profitability for PayPal: Cashing in on $62 billion payments processed per year,CNBC,0
